player_id,minutes_played,attempted_passes,xpass_completion_percentage,season_name
7VqGj3RA5v,98,81,0.8778,2019
7VqGj3RA5v,62,37,0.863,2019
7VqGj3RA5v,96,68,0.8851,2019
7VqGj3RA5v,96,36,0.7555000000000001,2019
7VqGj3RA5v,100,45,0.856,2019
7VqGj3RA5v,97,62,0.8707,2019
7VqGj3RA5v,100,56,0.7958000000000001,2019
7VqGj3RA5v,101,52,0.8527,2019
7VqGj3RA5v,98,44,0.7565000000000001,2019
7VqGj3RA5v,98,67,0.8804000000000001,2019
7VqGj3RA5v,99,49,0.8044,2019
7VqGj3RA5v,102,53,0.8481000000000001,2019
7VqGj3RA5v,97,68,0.9094000000000001,2019
7VqGj3RA5v,104,65,0.8314,2019
7VqGj3RA5v,97,42,0.8347,2019
7VqGj3RA5v,97,51,0.8935000000000001,2019
7VqGj3RA5v,101,53,0.7925000000000001,2019
7VqGj3RA5v,100,73,0.8485,2019
7VqGj3RA5v,96,62,0.8828,2019
7VqGj3RA5v,99,43,0.8538,2019
7VqGj3RA5v,100,27,0.8517,2019
7VqGj3RA5v,99,37,0.7793,2020
7VqGj3RA5v,100,41,0.8049000000000001,2020
7VqGj3RA5v,96,43,0.8362,2020
7VqGj3RA5v,99,37,0.809,2020
7VqGj3RA5v,102,34,0.7743,2020
7VqGj3RA5v,98,39,0.8225,2020
7VqGj3RA5v,87,45,0.8280000000000001,2020
7VqGj3RA5v,100,57,0.8677,2020
7VqGj3RA5v,101,55,0.802,2020
7VqGj3RA5v,92,38,0.8511000000000001,2020
7VqGj3RA5v,101,47,0.8506,2020
7VqGj3RA5v,100,41,0.8105,2020
7VqGj3RA5v,76,36,0.8339000000000001,2020
7VqGj3RA5v,96,35,0.7833,2020
7VqGj3RA5v,101,38,0.7312000000000001,2020
7VqGj3RA5v,99,27,0.8351000000000001,2020
7VqGj3RA5v,92,49,0.8472000000000001,2020
7VqGj3RA5v,95,49,0.8034,2020
7VqGj3RA5v,90,33,0.8167000000000001,2020
7VqGj3RA5v,100,42,0.8542000000000001,2020
7VqGj3RA5v,102,34,0.7756000000000001,2020
7VqGj3RA5v,83,46,0.8381000000000001,2020
7VqGj3RA5v,97,34,0.8275,2020
7VqGj3RA5v,100,68,0.8935000000000001,2021
7VqGj3RA5v,97,67,0.8893000000000001,2021
7VqGj3RA5v,99,49,0.8829,2021
7VqGj3RA5v,97,67,0.8665,2021
7VqGj3RA5v,97,71,0.8314,2021
7VqGj3RA5v,102,36,0.8298000000000001,2021
7VqGj3RA5v,97,56,0.8404,2021
7VqGj3RA5v,61,25,0.8507,2021
7VqGj3RA5v,101,64,0.9116000000000001,2021
7VqGj3RA5v,100,57,0.89,2021
7VqGj3RA5v,70,34,0.848,2021
7VqGj3RA5v,52,25,0.8575,2021
7VqGj3RA5v,46,32,0.8827,2021
7VqGj3RA5v,100,47,0.8226,2021
7VqGj3RA5v,99,43,0.8477,2021
7VqGj3RA5v,67,49,0.8884000000000001,2021
7VqGj3RA5v,101,36,0.8587,2021
7VqGj3RA5v,40,19,0.8392000000000001,2021
7VqGj3RA5v,89,42,0.8751,2021
7VqGj3RA5v,68,41,0.883,2021
7VqGj3RA5v,89,40,0.8847,2021
7VqGj3RA5v,69,48,0.887,2021
7VqGj3RA5v,99,73,0.8519,2022
7VqGj3RA5v,68,21,0.8678,2022
7VqGj3RA5v,100,64,0.9019,2022
7VqGj3RA5v,101,74,0.857,2022
7VqGj3RA5v,59,37,0.9384,2022
7VqGj3RA5v,36,22,0.8855000000000001,2022
7VqGj3RA5v,104,65,0.8585,2022
7VqGj3RA5v,86,47,0.7923,2022
7VqGj3RA5v,81,48,0.8432000000000001,2022
7VqGj3RA5v,32,27,0.9006000000000001,2022
7VqGj3RA5v,79,57,0.8721,2022
7VqGj3RA5v,53,32,0.8547,2022
7VqGj3RA5v,100,63,0.9131,2022
7VqGj3RA5v,108,60,0.8398,2022
7VqGj3RA5v,98,52,0.8538,2022
7VqGj3RA5v,30,10,0.8532000000000001,2022
7VqGj3RA5v,49,33,0.8314,2022
7VqGj3RA5v,32,16,0.7167,2022
7VqGj3RA5v,54,16,0.7333000000000001,2022
7VqGj3RA5v,97,65,0.8775000000000001,2022
7VqGj3RA5v,59,37,0.8355,2022
7VqGj3RA5v,82,63,0.8749,2022
7VqGj3RA5v,101,75,0.9028,2022
7VqGj3RA5v,101,56,0.8857,2023
7VqGj3RA5v,48,23,0.9122,2023
7VqGj3RA5v,101,42,0.8553000000000001,2023
7VqGj3RA5v,102,62,0.8577,2023
7VqGj3RA5v,98,42,0.8784000000000001,2023
7VqGj3RA5v,100,34,0.8274,2023
7VqGj3RA5v,80,36,0.8551000000000001,2023
7VqGj3RA5v,99,69,0.8506,2023
7VqGj3RA5v,75,41,0.7097,2023
7VqGj3RA5v,61,21,0.8911,2023
7VqGj3RA5v,100,43,0.8822000000000001,2023
7VqGj3RA5v,51,29,0.8649,2023
7VqGj3RA5v,82,40,0.8814000000000001,2023
7VqGj3RA5v,75,40,0.8967,2023
9vQ22OOoQK,99,68,0.8546,2018
9vQ22OOoQK,66,46,0.8391000000000001,2018
9vQ22OOoQK,96,73,0.8256,2018
9vQ22OOoQK,98,58,0.8502000000000001,2018
9vQ22OOoQK,81,32,0.8682000000000001,2018
9vQ22OOoQK,64,49,0.8627,2018
9vQ22OOoQK,76,29,0.8278000000000001,2018
9vQ22OOoQK,99,56,0.8264,2018
9vQ22OOoQK,97,44,0.8523000000000001,2018
9vQ22OOoQK,88,48,0.8049000000000001,2018
9vQ22OOoQK,96,73,0.8210000000000001,2018
9vQ22OOoQK,36,22,0.8729,2018
9vQ22OOoQK,56,16,0.7868,2018
9vQ22OOoQK,91,53,0.851,2018
9vQ22OOoQK,96,67,0.8284,2018
9vQ22OOoQK,75,38,0.8412000000000001,2018
9vQ22OOoQK,96,85,0.849,2019
9vQ22OOoQK,97,60,0.8877,2019
9vQ22OOoQK,98,67,0.8881,2019
9vQ22OOoQK,100,46,0.8150000000000001,2019
9vQ22OOoQK,73,41,0.8854000000000001,2019
9vQ22OOoQK,100,66,0.8842000000000001,2019
9vQ22OOoQK,103,69,0.8659,2019
9vQ22OOoQK,98,50,0.8856,2019
9vQ22OOoQK,96,81,0.8696,2019
9vQ22OOoQK,51,30,0.8218000000000001,2019
9vQ22OOoQK,99,71,0.8026000000000001,2019
9vQ22OOoQK,98,76,0.9088,2019
9vQ22OOoQK,98,77,0.8669,2019
9vQ22OOoQK,99,85,0.8908,2019
9vQ22OOoQK,101,111,0.8382000000000001,2019
9vQ22OOoQK,96,75,0.8452000000000001,2019
9vQ22OOoQK,100,48,0.8577,2019
9vQ22OOoQK,105,69,0.8988,2019
9vQ22OOoQK,99,87,0.8891,2019
9vQ22OOoQK,98,69,0.848,2019
9vQ22OOoQK,99,79,0.8519,2019
9vQ22OOoQK,101,79,0.8397,2019
9vQ22OOoQK,99,70,0.8469,2019
9vQ22OOoQK,97,110,0.8963000000000001,2019
9vQ22OOoQK,102,74,0.8875000000000001,2019
9vQ22OOoQK,99,56,0.88,2019
9vQ22OOoQK,101,32,0.8316,2019
9vQ22OOoQK,103,64,0.796,2019
9vQ22OOoQK,97,73,0.8642000000000001,2019
9vQ22OOoQK,100,56,0.7632,2019
9vQ22OOoQK,100,44,0.8897,2020
9vQ22OOoQK,95,53,0.8899,2020
9vQ22OOoQK,97,52,0.8639,2020
9vQ22OOoQK,100,81,0.8609,2020
9vQ22OOoQK,97,57,0.8851,2020
9vQ22OOoQK,95,47,0.8422000000000001,2020
9vQ22OOoQK,99,62,0.8746,2020
9vQ22OOoQK,94,87,0.8308000000000001,2020
9vQ22OOoQK,133,99,0.8649,2020
9vQ22OOoQK,104,81,0.8974000000000001,2020
9vQ22OOoQK,97,53,0.9045000000000001,2020
9vQ22OOoQK,100,69,0.8745,2020
9vQ22OOoQK,98,64,0.8668,2020
9vQ22OOoQK,98,45,0.8997,2020
9vQ22OOoQK,94,41,0.8194,2020
9vQ22OOoQK,98,66,0.8893000000000001,2020
9vQ22OOoQK,106,75,0.8902,2020
9vQ22OOoQK,100,46,0.8816,2020
9vQ22OOoQK,93,45,0.9097000000000001,2020
9vQ22OOoQK,98,48,0.8341000000000001,2020
9vQ22OOoQK,99,73,0.8772000000000001,2020
9vQ22OOoQK,63,37,0.8459,2020
9vQ22OOoQK,98,71,0.8956000000000001,2020
9vQ22OOoQK,97,76,0.8727,2020
9vQ22OOoQK,104,42,0.8415,2021
9vQ22OOoQK,104,38,0.8539,2021
9vQ22OOoQK,99,48,0.8993,2021
9vQ22OOoQK,97,53,0.8872,2021
9vQ22OOoQK,97,42,0.8791,2021
9vQ22OOoQK,99,76,0.8624,2021
9vQ22OOoQK,103,28,0.7109000000000001,2021
9vQ22OOoQK,54,18,0.8387,2021
9vQ22OOoQK,99,83,0.887,2021
9vQ22OOoQK,103,65,0.8956000000000001,2021
9vQ22OOoQK,98,50,0.8465,2021
9vQ22OOoQK,100,64,0.8591000000000001,2021
9vQ22OOoQK,99,68,0.8455,2021
9vQ22OOoQK,96,46,0.8528,2021
9vQ22OOoQK,97,54,0.8777,2021
9vQ22OOoQK,97,72,0.8577,2021
9vQ22OOoQK,98,85,0.8765000000000001,2021
9vQ22OOoQK,102,69,0.883,2021
9vQ22OOoQK,97,47,0.8823000000000001,2021
9vQ22OOoQK,107,59,0.9001,2021
9vQ22OOoQK,99,31,0.8326,2021
9vQ22OOoQK,102,26,0.8087000000000001,2021
9vQ22OOoQK,99,65,0.8935000000000001,2021
9vQ22OOoQK,95,43,0.8601000000000001,2021
9vQ22OOoQK,97,35,0.89,2021
9vQ22OOoQK,101,38,0.8381000000000001,2021
9vQ22OOoQK,92,35,0.8346,2021
9vQ22OOoQK,98,85,0.8842000000000001,2021
9vQ22OOoQK,85,50,0.8227,2021
9vQ22OOoQK,101,73,0.833,2022
9vQ22OOoQK,96,57,0.8746,2022
9vQ22OOoQK,104,64,0.8113,2022
9vQ22OOoQK,99,46,0.8338,2022
9vQ22OOoQK,96,66,0.8696,2022
9vQ22OOoQK,98,61,0.8547,2022
9vQ22OOoQK,100,45,0.8172,2022
9vQ22OOoQK,97,40,0.7755000000000001,2022
9vQ22OOoQK,98,72,0.8609,2022
9vQ22OOoQK,70,38,0.8874000000000001,2022
9vQ22OOoQK,75,56,0.8549,2022
9vQ22OOoQK,102,95,0.8664000000000001,2022
9vQ22OOoQK,101,46,0.8457,2022
9vQ22OOoQK,103,49,0.8406,2022
9vQ22OOoQK,94,40,0.8226,2022
9vQ22OOoQK,98,72,0.873,2022
9vQ22OOoQK,98,49,0.8481000000000001,2022
9vQ22OOoQK,100,58,0.8733000000000001,2022
9vQ22OOoQK,99,59,0.8864000000000001,2022
9vQ22OOoQK,94,50,0.7846000000000001,2022
9vQ22OOoQK,97,52,0.8556,2022
9vQ22OOoQK,97,64,0.8526,2022
9vQ22OOoQK,101,86,0.8835000000000001,2022
9vQ22OOoQK,98,46,0.8458,2022
9vQ22OOoQK,101,87,0.8624,2022
9vQ22OOoQK,74,40,0.8386,2022
9vQ22OOoQK,63,25,0.8199000000000001,2022
9vQ22OOoQK,96,63,0.8413,2022
9vQ22OOoQK,80,48,0.8916000000000001,2022
9vQ22OOoQK,98,66,0.8736,2022
9vQ22OOoQK,96,97,0.8576,2022
9vQ22OOoQK,96,67,0.8415,2023
9vQ22OOoQK,102,51,0.8263,2023
9vQ22OOoQK,103,62,0.8512000000000001,2023
9vQ22OOoQK,100,62,0.8007000000000001,2023
9vQ22OOoQK,105,65,0.9054000000000001,2023
9vQ22OOoQK,97,50,0.8256,2023
9vQ22OOoQK,100,54,0.861,2023
9vQ22OOoQK,99,53,0.8614,2023
9vQ22OOoQK,94,64,0.8145,2023
9vQ22OOoQK,96,52,0.8894000000000001,2023
9vQ22OOoQK,106,70,0.8371000000000001,2023
9vQ22OOoQK,79,44,0.8945000000000001,2023
9vQ22OOoQK,102,66,0.8663000000000001,2023
9vQ22OOoQK,84,56,0.8219000000000001,2023
9vQ22OOoQK,100,55,0.8424,2023
9vQ22OOoQK,97,61,0.8275,2023
9vQ22OOoQK,100,77,0.8892,2023
9vQ22OOoQK,115,51,0.8048000000000001,2023
9vQ22OOoQK,100,81,0.8655,2023
9vQ22OOoQK,76,44,0.7662,2023
9vQ22OOoQK,96,53,0.8626,2023
9vQ22OOoQK,103,93,0.8463,2023
9vQ22OOoQK,91,55,0.8140000000000001,2023
9vQ22OOoQK,89,47,0.7559,2023
9vQ22OOoQK,95,54,0.8578,2023
9vQ22OOoQK,105,49,0.838,2023
9vQ22OOoQK,88,47,0.7964,2023
9vQ22OOoQK,89,77,0.8639,2023
9vQ22OOoQK,99,94,0.8989,2023
9vQ22OOoQK,101,33,0.8237,2023
9vQ22OOoQK,99,69,0.8785000000000001,2023
9vQ22OOoQK,99,50,0.908,2023
9vQ2d3X75K,38,18,0.7701,2018
9vQ2d3X75K,92,32,0.8877,2018
9vQ2d3X75K,96,38,0.8391000000000001,2018
9vQ2d3X75K,100,57,0.8559,2018
9vQ2d3X75K,32,9,0.8167000000000001,2018
9vQ2d3X75K,99,49,0.8414,2018
9vQ2d3X75K,53,42,0.7724000000000001,2018
9vQ2d3X75K,66,42,0.855,2018
9vQ2d3X75K,51,26,0.8218000000000001,2018
9vQ2d3X75K,101,48,0.8132,2018
9vQ2d3X75K,99,51,0.7707,2018
9vQ2d3X75K,98,41,0.7317,2018
9vQ2d3X75K,34,12,0.8151,2018
9vQ2d3X75K,101,64,0.7284,2018
9vQ2d3X75K,97,35,0.7246,2018
9vQ2d3X75K,77,25,0.8280000000000001,2018
9vQ2d3X75K,102,48,0.8359000000000001,2018
9vQ2d3X75K,77,21,0.8151,2018
9vQ2d3X75K,101,30,0.8853000000000001,2018
9vQ2d3X75K,97,49,0.8211,2018
9vQ2d3X75K,98,60,0.8170000000000001,2018
9vQ2d3X75K,100,33,0.8692000000000001,2018
9vQ2d3X75K,100,61,0.7915000000000001,2019
9vQ2d3X75K,98,34,0.7805000000000001,2019
9vQ2d3X75K,98,55,0.873,2019
9vQ2d3X75K,76,23,0.8132,2019
9vQ2d3X75K,105,39,0.8204,2019
9vQ2d3X75K,99,23,0.8284,2019
9vQ2d3X75K,105,37,0.7966000000000001,2019
9vQ2d3X75K,99,31,0.7926000000000001,2019
9vQ2d3X75K,101,25,0.8467,2019
9vQ2d3X75K,96,42,0.8059000000000001,2019
9vQ2d3X75K,78,27,0.7563000000000001,2019
9vQ2d3X75K,98,31,0.9065000000000001,2019
9vQ2d3X75K,99,56,0.7981,2019
9vQ2d3X75K,93,30,0.8117000000000001,2019
9vQ2d3X75K,99,37,0.8303,2019
9vQ2d3X75K,99,43,0.7582,2019
9vQ2d3X75K,79,29,0.8385,2019
9vQ2d3X75K,82,23,0.7514000000000001,2019
9vQ2d3X75K,97,31,0.7559,2019
9vQ2d3X75K,102,39,0.7872,2019
9vQ2d3X75K,96,20,0.8228000000000001,2019
9vQ2d3X75K,40,13,0.8625,2019
9vQ2d3X75K,80,14,0.7169,2019
9vQ2d3X75K,102,38,0.8769,2019
9vQ2d3X75K,99,39,0.6763,2019
9vQ2d3X75K,96,28,0.7963,2019
9vQ2d3X75K,102,30,0.8131,2019
9vQ2d3X75K,102,30,0.8785000000000001,2019
9vQ2d3X75K,47,22,0.9037000000000001,2019
9vQ2d3X75K,100,28,0.8295,2019
9vQ2d3X75K,101,30,0.8125,2019
9vQ2d3X75K,39,5,0.6252,2020
9vQ2d3X75K,47,22,0.8733000000000001,2020
9vQ2d3X75K,64,22,0.9067000000000001,2020
9vQ2d3X75K,98,47,0.8286,2020
9vQ2d3X75K,99,47,0.8215,2020
9vQ2d3X75K,98,35,0.8346,2020
9vQ2d3X75K,79,28,0.8407,2020
9vQ2d3X75K,87,51,0.8461000000000001,2020
9vQ2d3X75K,97,54,0.8458,2020
9vQ2d3X75K,83,43,0.7943,2020
9vQ2d3X75K,97,30,0.802,2020
9vQ2d3X75K,100,29,0.8292,2020
9vQ2d3X75K,97,30,0.86,2020
9vQ2d3X75K,79,17,0.8863000000000001,2020
9vQ2d3X75K,100,22,0.865,2020
9vQ2d3X75K,63,32,0.9098,2020
9vQ2d3X75K,100,65,0.7863,2021
9vQ2d3X75K,98,49,0.7553000000000001,2021
9vQ2d3X75K,100,56,0.81,2021
9vQ2d3X75K,99,41,0.8782000000000001,2021
9vQ2d3X75K,100,20,0.8276,2021
9vQ2d3X75K,97,39,0.7542,2021
9vQ2d3X75K,73,38,0.7787000000000001,2021
9vQ2d3X75K,102,77,0.8808,2021
9vQ2d3X75K,98,42,0.8384,2021
9vQ2d3X75K,83,57,0.8754000000000001,2021
9vQ2d3X75K,104,51,0.8425,2021
9vQ2d3X75K,99,43,0.8741,2021
9vQ2d3X75K,94,48,0.7631,2021
9vQ2d3X75K,98,36,0.8169000000000001,2021
9vQ2d3X75K,97,40,0.8793000000000001,2021
9vQ2d3X75K,103,35,0.8706,2021
9vQ2d3X75K,100,40,0.8,2021
9vQ2d3X75K,97,48,0.8928,2021
9vQ2d3X75K,96,69,0.8263,2021
9vQ2d3X75K,98,57,0.8497,2021
9vQ2d3X75K,106,54,0.7597,2022
9vQ2d3X75K,81,72,0.7585000000000001,2022
9vQ2d3X75K,102,26,0.7548,2022
9vQ2d3X75K,99,53,0.6905,2022
9vQ2d3X75K,101,51,0.8,2022
9vQ2d3X75K,52,21,0.7795000000000001,2022
9vQ2d3X75K,103,30,0.7376,2022
9vQ2d3X75K,100,88,0.7915000000000001,2022
9vQ2d3X75K,98,41,0.7394000000000001,2022
9vQ2d3X75K,74,49,0.8782000000000001,2022
9vQ2d3X75K,106,50,0.7238,2022
9vQ2d3X75K,95,54,0.7901,2022
9vQ2d3X75K,99,43,0.7438,2022
9vQ2d3X75K,102,44,0.8405,2022
9vQ2d3X75K,97,59,0.8797,2022
9vQ2d3X75K,100,49,0.8255,2022
9vQ2d3X75K,95,36,0.8125,2022
9vQ2d3X75K,97,35,0.8526,2022
9vQ2d3X75K,99,58,0.7172000000000001,2022
9vQ2d3X75K,79,41,0.8362,2022
9vQ2d3X75K,32,14,0.7921,2022
9vQ2d3X75K,32,11,0.7715000000000001,2022
9vQ2d3X75K,100,78,0.8518,2022
9vQ2d3X75K,83,69,0.7861,2022
9vQ2d3X75K,96,57,0.7487,2022
9vQ2d3X75K,101,43,0.8177000000000001,2022
9vQ2d3X75K,102,52,0.8707,2022
9vQ2d3X75K,71,27,0.7085,2022
9vQ2d3X75K,101,35,0.889,2022
9vQ2d3X75K,101,37,0.7629,2022
9vQ2d3X75K,103,64,0.7473000000000001,2022
9vQ2d3X75K,103,32,0.7715000000000001,2022
9vQ2d3X75K,101,43,0.7947000000000001,2022
9vQ2d3X75K,96,54,0.8163,2022
9vQ2d3X75K,34,15,0.9216000000000001,2023
9vQ2d3X75K,91,20,0.7152000000000001,2023
9vQ2d3X75K,80,32,0.794,2023
9vQ2d3X75K,87,45,0.8179000000000001,2023
9vQ2d3X75K,101,24,0.7548,2023
9vQ2d3X75K,107,40,0.7309,2023
9vQ2d3X75K,105,28,0.8018000000000001,2023
9vQ2d3X75K,46,15,0.6763,2023
9vQ2d3X75K,98,38,0.8316,2023
9vQ2d3X75K,80,22,0.7946000000000001,2023
9vQ2d3X75K,51,33,0.8434,2023
9vQ2d3X75K,98,59,0.7957000000000001,2023
9vQ2d3X75K,88,50,0.7834,2023
9vQ2d3X75K,101,47,0.8248000000000001,2023
9vQ2d3X75K,100,30,0.7114,2023
9vQ2d3X75K,37,20,0.7019000000000001,2023
9vQ2d3X75K,47,18,0.8272,2023
9vQ2d3X75K,65,55,0.8493,2023
9vQ2d3X75K,76,23,0.7798,2023
9vQ2d3X75K,100,58,0.8114,2023
9vQ2d3X75K,98,37,0.8475,2023
9vQ2d3X75K,99,18,0.8311000000000001,2023
9vQ2d3X75K,101,21,0.7719,2023
9vQ2d3X75K,52,24,0.93,2023
9vQ2dAKY5K,100,57,0.6891,2018
9vQ2dAKY5K,100,63,0.8032,2018
9vQ2dAKY5K,58,67,0.7481,2018
9vQ2dAKY5K,98,76,0.6616000000000001,2018
9vQ2dAKY5K,97,53,0.7431,2018
9vQ2dAKY5K,69,53,0.7921,2018
9vQ2dAKY5K,96,42,0.7507,2018
9vQ2dAKY5K,64,59,0.782,2018
9vQ2dAKY5K,105,53,0.8224,2018
9vQ2dAKY5K,96,44,0.7334,2018
9vQ2dAKY5K,100,52,0.7674000000000001,2018
9vQ2dAKY5K,98,30,0.676,2018
9vQ2dAKY5K,49,32,0.8211,2018
9vQ2dAKY5K,97,49,0.7132000000000001,2018
9vQ2dAKY5K,84,51,0.7759,2018
9vQ2dAKY5K,90,41,0.687,2018
9vQ2dAKY5K,38,35,0.7272000000000001,2018
9vQ2dAKY5K,98,79,0.8053,2018
9vQ2dAKY5K,96,52,0.7046,2018
9vQ2dAKY5K,67,33,0.74,2018
9vQ2dAKY5K,97,46,0.6553,2018
9vQ2dAKY5K,71,31,0.7584000000000001,2018
9vQ2dAKY5K,90,62,0.7293000000000001,2018
9vQ2dAKY5K,96,68,0.7841,2018
9vQ2dAKY5K,95,81,0.789,2018
9vQ2dAKY5K,98,46,0.8076,2018
9vQ2dAKY5K,96,44,0.7262000000000001,2018
9vQ2dAKY5K,96,46,0.7894,2018
9vQ2dAKY5K,99,58,0.7251000000000001,2018
9vQ2dAKY5K,99,65,0.7991,2018
9vQ2dAKY5K,100,46,0.7397,2018
9vQ2dAKY5K,97,45,0.6917,2018
9vQ2dAKY5K,90,48,0.7305,2018
9vQ2dAKY5K,96,56,0.6980000000000001,2018
9vQ2dAKY5K,99,46,0.752,2018
9vQ2dAKY5K,100,54,0.7641,2019
9vQ2dAKY5K,96,84,0.7567,2019
9vQ2dAKY5K,101,43,0.7000000000000001,2019
9vQ2dAKY5K,99,116,0.7691,2019
9vQ2dAKY5K,97,48,0.7874,2019
9vQ2dAKY5K,99,40,0.7681,2019
9vQ2dAKY5K,96,54,0.7028,2019
9vQ2dAKY5K,99,60,0.768,2019
9vQ2dAKY5K,98,36,0.783,2019
9vQ2dAKY5K,63,25,0.6669,2019
9vQ2dAKY5K,99,51,0.6988000000000001,2019
9vQ2dAKY5K,95,44,0.7623000000000001,2019
9vQ2dAKY5K,103,48,0.77,2019
9vQ2dAKY5K,101,75,0.759,2019
9vQ2dAKY5K,100,51,0.7759,2019
9vQ2dAKY5K,83,21,0.7254,2019
9vQ2dAKY5K,102,54,0.8222,2019
9vQ2dAKY5K,102,47,0.7227,2019
9vQ2dAKY5K,71,36,0.7288,2019
9vQ2dAKY5K,98,37,0.7488,2019
9vQ2dAKY5K,96,58,0.7474000000000001,2019
9vQ2dAKY5K,99,50,0.7747,2019
9vQ2dAKY5K,62,31,0.7779,2019
9vQ2dAKY5K,97,82,0.7486,2019
9vQ2dAKY5K,101,37,0.718,2019
9vQ2dAKY5K,100,63,0.7614000000000001,2019
9vQ2dAKY5K,107,40,0.6994,2019
9vQ2dAKY5K,98,94,0.8699,2019
9vQ2dAKY5K,101,41,0.7142000000000001,2019
9vQ2dAKY5K,96,57,0.7892,2019
9vQ2dAKY5K,100,89,0.8112,2020
9vQ2dAKY5K,80,35,0.7828,2020
9vQ2dAKY5K,77,41,0.7721,2020
9vQ2dAKY5K,97,52,0.7807000000000001,2020
9vQ2dAKY5K,78,50,0.7992,2020
9vQ2dAKY5K,79,46,0.7538,2020
9vQ2dAKY5K,72,56,0.8083,2020
9vQ2dAKY5K,105,65,0.78,2020
9vQ2dAKY5K,98,51,0.7544000000000001,2020
9vQ2dAKY5K,60,24,0.7395,2020
9vQ2dAKY5K,98,40,0.6712,2020
9vQ2dAKY5K,103,42,0.7092,2020
9vQ2dAKY5K,97,53,0.8365,2020
9vQ2dAKY5K,99,57,0.8078000000000001,2020
9vQ2dAKY5K,134,66,0.7455,2021
9vQ2dAKY5K,97,42,0.7885000000000001,2021
9vQ2dAKY5K,97,45,0.7867000000000001,2021
9vQ2dAKY5K,98,50,0.8061,2021
9vQ2dAKY5K,105,30,0.7449,2021
9vQ2dAKY5K,101,64,0.8706,2021
9vQ2dAKY5K,108,71,0.7616,2021
9vQ2dAKY5K,98,75,0.6955,2021
9vQ2dAKY5K,96,43,0.7422000000000001,2021
9vQ2dAKY5K,98,28,0.6363,2021
9vQ2dAKY5K,99,40,0.7008,2021
9vQ2dAKY5K,101,45,0.7448,2021
9vQ2dAKY5K,101,48,0.7114,2021
9vQ2dAKY5K,99,49,0.8172,2021
9vQ2dAKY5K,97,48,0.7904,2021
9vQ2dAKY5K,97,28,0.6886,2021
9vQ2dAKY5K,99,54,0.7593000000000001,2021
9vQ2dAKY5K,101,53,0.8085,2021
9vQ2dAKY5K,99,57,0.7543000000000001,2021
9vQ2dAKY5K,102,57,0.7274,2021
9vQ2dAKY5K,101,51,0.7972,2021
9vQ2dAKY5K,98,46,0.7866000000000001,2021
9vQ2dAKY5K,99,27,0.7679,2021
9vQ2dAKY5K,96,49,0.8108000000000001,2021
9vQ2dAKY5K,99,45,0.8194,2021
9vQ2dAKY5K,109,21,0.8041,2021
9vQ2dAKY5K,101,34,0.6334000000000001,2021
9vQ2dAKY5K,100,39,0.8196,2021
9vQ2dAKY5K,98,52,0.8274,2021
9vQ2dAKY5K,100,61,0.7708,2021
9vQ2dAKY5K,105,52,0.7382000000000001,2021
9vQ2dAKY5K,95,36,0.6495000000000001,2021
9vQ2dAKY5K,102,42,0.7579,2021
9vQ2dAKY5K,105,41,0.8452000000000001,2021
9vQ2dAKY5K,97,47,0.6684,2021
9vQ2dAKY5K,103,48,0.8517,2022
9vQ2dAKY5K,99,35,0.8371000000000001,2022
9vQ2dAKY5K,97,31,0.7907000000000001,2022
9vQ2dAKY5K,101,39,0.8108000000000001,2022
9vQ2dAKY5K,98,23,0.7888000000000001,2022
9vQ2dAKY5K,99,30,0.7609,2022
9vQ2dAKY5K,87,43,0.9029,2022
9vQ2dAKY5K,96,29,0.7826000000000001,2022
9vQ2dAKY5K,99,40,0.8734000000000001,2022
9vQ2dAKY5K,87,40,0.8438,2022
9vQ2dAKY5K,96,37,0.9027000000000001,2022
9vQ2dAKY5K,86,13,0.8952,2022
9vQ2dAKY5K,99,29,0.8035,2022
9vQ2dAKY5K,77,25,0.8665,2022
9vQ2dAKY5K,100,39,0.8905000000000001,2022
9vQ2dAKY5K,76,23,0.7776000000000001,2022
9vQ2dAKY5K,98,42,0.8189000000000001,2022
9vQ2dAKY5K,89,25,0.7661,2022
9vQ2dAKY5K,101,79,0.8797,2022
9vQ2dAKY5K,104,44,0.897,2022
9vQ2dAKY5K,84,23,0.7138,2022
9vQ2dAKY5K,100,65,0.8679,2022
9vQ2dAKY5K,95,25,0.7417,2022
9vQ2dAKY5K,101,37,0.8399000000000001,2022
9vQ2dAKY5K,96,58,0.87,2022
9vQ2dAKY5K,78,34,0.8703000000000001,2022
9vQ2dAKY5K,91,37,0.7949,2022
9vQ2dAKY5K,104,24,0.8115,2022
9vQ2dAKY5K,97,49,0.8702000000000001,2022
9vQ2dAKY5K,87,30,0.8536,2022
9vQ2dAKY5K,93,42,0.9053,2022
9vQ2dAKY5K,97,45,0.9008,2022
9vQ2dAKY5K,101,44,0.8495,2022
9vQ2dAKY5K,101,25,0.7542,2023
9vQ2dAKY5K,90,26,0.8952,2023
9vQ2dAKY5K,96,37,0.8215,2023
9vQ2dAKY5K,75,24,0.8131,2023
9vQ2dAKY5K,73,53,0.8845000000000001,2023
9vQ2dAKY5K,41,19,0.7886000000000001,2023
9vQ2dAKY5K,88,45,0.8533000000000001,2023
9vQ2dAKY5K,77,33,0.889,2023
9vQ2dAKY5K,37,17,0.8935000000000001,2023
9vQ2dAKY5K,78,32,0.8243,2023
